Unnamed: 0,ticket_number,violation_location,license_plate_number,license_plate_state,license_plate_type,zipcode,violation_code,violation_description,unit,unit_description,vehicle_make,fine_level1_amount,fine_level2_amount,current_amount_due,total_payments,ticket_queue,ticket_queue_date,notice_level,hearing_disposition,notice_number,officer,address,issue_date,hour
6821009,9192749804,1637 S THROOP,4aad3b56256432d41842ca6a3f0200d33ef2e0ba54c1e777e2f487f4d24a0e49,ON,PAS,,0964090E,RESIDENTIAL PERMIT PARKING,498.0,DOF,CHEV,75,150,75.0,0.0,Define,2017-12-27 00:00:00,,,0,791,"1600 s throop, chicago, il",2015-01-01 05:09:00,5
6821010,68708209,616 S INDEPENDENCE,92e5ee574b97c8dd9af0e3638fb069861c29e721bcbf20c7515d9aa067f8a4d3,IL,PAS,606197808,0964150B,PARKING/STANDING PROHIBITED ANYTIME,11.0,CPD,HYUN,75,150,183.0,0.0,Notice,2018-01-03 00:00:00,SEIZ,,5044501860,9694,"600 s independence, chicago, il",2015-01-01 05:12:00,5
6821011,9192414542,1701 W 16TH ST,a236a951f140c9c7f0657e0504ddfb3e75fae5a1a7ca53c15db86b4cabc18ef6,IL,PAS,60617,0964150B,PARKING/STANDING PROHIBITED ANYTIME,498.0,DOF,PONT,75,150,150.0,0.0,Notice,2018-01-03 00:00:00,SEIZ,,5213549780,775,"1700 w 16th st, chicago, il",2015-01-01 05:12:00,5
6821012,9192730211,11 E GRAND AV,bd7317e9b04a3fb5cefdf905d4ced9356bd82cc592d55f84f984a5edd382f80a,IA,PAS,500101151,0964190B,EXPIRED METER CENTRAL BUSINESS DISTRICT,498.0,DOF,LEXU,65,130,130.0,0.0,Notice,2018-01-31 00:00:00,FINL,,5210943290,664,"1 e grand av, chicago, il",2015-01-01 05:13:00,5
6821013,68715243,367 N HAMLIN,cc05cc7fee4f855c0b256ca9da9ac93f9eb4031d5c00cbc58e20dfd883be6c5c,IL,PAS,606394327,0976160B,EXPIRED PLATE OR TEMPORARY REGISTRATION,11.0,CPD,KIA,60,120,120.0,0.0,Notice,2018-01-03 00:00:00,SEIZ,,5198165140,7709,"300 n hamlin, chicago, il",2015-01-01 05:14:00,5
6821014,9192722689,1203 N DEARBORN ST,e8fd4698b94dadbf22fee8c4a370b613fcdaf7747f9f6dcb20ae2a7d8d2d0283,IL,BRS,,0964190A,EXP. METER NON-CENTRAL BUSINESS DISTRICT,498.0,DOF,LEXU,50,100,50.0,0.0,Define,2017-12-27 00:00:00,,,0,522,"1200 n dearborn st, chicago, il",2015-01-01 05:16:00,5
6821015,9192747569,1018 W WOLFRAM,a6a5527bc997584bddcfd342ce99945b8ccdf559b3e7172fd70077bb7eaf1557,IL,PAS,607063945,0964090E,RESIDENTIAL PERMIT PARKING,498.0,DOF,NISS,75,150,0.0,75.0,Paid,2018-01-16 00:00:00,VIOL,,5059312860,129,"1000 w wolfram, chicago, il",2015-01-01 05:16:00,5
6821016,9192733241,6229 S LOOMIS ST,077530c95260c6609f9771da92a2bdb63550143dc14372fe8dd9878ee20aeb4b,IL,PAS,606532524,0976160A,MISSING/NONCOMPLIANT FRONT AND/OR REAR PLATE,498.0,DOF,BUIC,60,120,120.0,0.0,Notice,2018-01-03 00:00:00,SEIZ,,5200228100,125,"6200 s loomis st, chicago, il",2015-01-01 05:16:00,5
6821017,68783812,4819 W CORTLND,b6e9e51c63b6969630b73e46cc827db0b6f68c6e101a2ba64e170db21ed4753e,IL,PAS,606244204,0964150B,PARKING/STANDING PROHIBITED ANYTIME,25.0,CPD,BUIC,75,150,75.0,0.0,Bankruptcy,2018-03-06 00:00:00,DETR,,5126784470,8242,"4800 w cortlnd, chicago, il",2015-01-01 05:18:00,5
6821018,9192715245,3552 S SEELEY,b6bf8ea2318e375b4eed7b13e8b217160568f7f944f67651bf517ca5fae65f60,IL,PAS,606091107,0964090E,RESIDENTIAL PERMIT PARKING,498.0,DOF,CHEV,75,150,0.0,75.0,Paid,2018-01-27 00:00:00,VIOL,,5210276560,818,"3500 s seeley, chicago, il",2015-01-01 05:20:00,5
6821019,9192749805,1621 S THROOP,0b86c808578ca98642704c03d5f77818a9fab8bbcabaa8cf49c1a3cb857cf510,TX,PAS,78404,0964090E,RESIDENTIAL PERMIT PARKING,498.0,DOF,KIA,75,150,0.0,75.0,Paid,2018-04-04 00:00:00,DETR,,5210943320,791,"1600 s throop, chicago, il",2015-01-01 05:20:00,5
6821020,9192733242,6229 S LOOMIS ST,077530c95260c6609f9771da92a2bdb63550143dc14372fe8dd9878ee20aeb4b,IL,PAS,606532524,0964080A,RUSH HOUR PARKING,498.0,DOF,BUIC,100,200,200.0,0.0,Notice,2018-01-03 00:00:00,SEIZ,,5200228100,125,"6200 s loomis st, chicago, il",2015-01-01 05:20:00,5
6821021,69113344,10000 W OHARE,633089471c24c81cc4f89685effd26a4f52cc1057e4fc4b41622daec05d3b39f,IL,PAS,600083951,0964150B,PARKING/STANDING PROHIBITED ANYTIME,252.0,CPD,MERZ,75,150,0.0,75.0,Paid,2018-02-01 00:00:00,VIOL,,5210348410,T429,"10000 w ohare, chicago, il",2015-01-01 05:20:00,5
6821022,69060135,3911 W JACKSON,6348dda47d68720d9ff760dabe60f4aa646f4b87188416ee0450e4bb8492660b,IL,PAS,606198034,0976160B,EXPIRED PLATE OR TEMPORARY REGISTRATION,11.0,CPD,LINC,60,120,120.0,0.0,Notice,2018-01-03 00:00:00,SEIZ,,5202386270,10000,"3900 w jackson, chicago, il",2015-01-01 05:22:00,5
6821023,68770676,2844 N AUSTIN,4bcdc273be3da25b9ed9b4c0027babd552f4c28cdbeab2689ecfae36bf9dd65e,IL,PAS,60634,0964080A,RUSH HOUR PARKING,25.0,CPD,TOYT,100,200,200.0,0.0,Notice,2018-01-11 00:00:00,FINL,,5208053330,8988,"2800 n austin, chicago, il",2015-01-01 05:23:00,5
6821024,9192730212,11 E GRAND AV,ab14ae3e9f0195897764c2119abd9293f4d30fd19c52a0af3072c03ecdb4a2d2,IL,PAS,606371379,0964190B,EXPIRED METER CENTRAL BUSINESS DISTRICT,498.0,DOF,NISS,65,130,130.0,0.0,Notice,2018-01-04 00:00:00,FINL,,5206810500,664,"1 e grand av, chicago, il",2015-01-01 05:23:00,5
6821025,69046887,6652 S KILPATRICK,878d89bc16f5cedb738aa3adfd8f8c516e542f0fe86baab049206d879c139822,IL,PAS,60459,0980110A,ABANDONED VEH. FOR 7 DAYS OR INOPERABLE,8.0,CPD,GMC,75,150,150.0,0.0,Notice,2018-04-05 00:00:00,FINL,Liable,5210475810,19011,"6600 s kilpatrick, chicago, il",2015-01-01 05:23:00,5
6821026,9192616015,3934 S CALIFORNIA AVE,ec90b60f44abe45f4df04403c68e5006edcd4b14b88df6ddf04cc501b492e54f,IL,PAS,606092245,0976160A,MISSING/NONCOMPLIANT FRONT AND/OR REAR PLATE,498.0,DOF,HOND,60,120,120.0,0.0,Notice,2018-01-03 00:00:00,FINL,,5210275740,797,"3900 s california ave, chicago, il",2015-01-01 05:25:00,5
6821027,68846900,6251 S KENWOOD,c9f8559a3581e44b47239b6ef5354646241d75eced04fdcb1b23f0312b147c14,IL,PAS,606203643,0976160B,EXPIRED PLATE OR TEMPORARY REGISTRATION,3.0,CPD,BUIC,60,120,0.0,60.0,Paid,2018-03-10 00:00:00,DETR,,5175162050,9390,"6200 s kenwood, chicago, il",2015-01-01 05:26:00,5
6821028,68920357,7328 S STEWART,57047606172e77d1c5991e7e83bece7e77262a73b62d124d27b09e905b06cc27,IL,TRK,604111924,0976160B,EXPIRED PLATE OR TEMPORARY REGISTRATION,7.0,CPD,DODG,60,120,0.0,0.0,Dismissed,2018-03-06 00:00:00,VIOL,Not Liable,5210886710,19853,"7300 s stewart, chicago, il",2015-01-01 05:30:00,5
6821029,9192728837,6355 S LOOMIS BOULEVARD,c3f881fc80a01f1a3e476cff4a64cc95041041bf08a306211840f06c67e28e1d,IL,PAS,606362916,0964080A,RUSH HOUR PARKING,498.0,DOF,DODG,100,200,200.0,0.0,Notice,2018-01-03 00:00:00,FINL,,5203203200,289,"6300 s loomis boulevard, chicago, il",2015-01-01 05:30:00,5
6821030,9192616016,3934 S CALIFORNIA AVE,ec90b60f44abe45f4df04403c68e5006edcd4b14b88df6ddf04cc501b492e54f,IL,PAS,606092245,0980110B,HAZARDOUS DILAPIDATED VEHICLE,498.0,DOF,HOND,75,150,150.0,0.0,Notice,2018-01-03 00:00:00,FINL,,5210275740,797,"3900 s california ave, chicago, il",2015-01-01 05:30:00,5
6821031,9192414543,1749 W 16TH ST,f8f4fd1de7020844bf588837b18c36a28acea20d6a29db0bf2644e94d82c98f5,IL,PAS,608052424,0976160A,MISSING/NONCOMPLIANT FRONT AND/OR REAR PLATE,498.0,DOF,HOND,60,120,0.0,60.0,Paid,2018-01-19 00:00:00,VIOL,,5175440130,775,"1700 w 16th st, chicago, il",2015-01-01 05:32:00,5
6821032,9192773005,5116 W DEMING PLACE,603e09c12c607a2ecfdc8062d4120edd10b2f5499d76fb4cc5d7a8ec73f9e04d,IL,,,0976160A,MISSING/NONCOMPLIANT FRONT AND/OR REAR PLATE,498.0,DOF,INFI,60,120,60.0,0.0,Define,2017-12-27 00:00:00,,,0,638,"5100 w deming place, chicago, il",2015-01-01 05:33:00,5
6821033,9192749806,1607 S THROOP,97c5b78d847a62ef75285c4af3b94df33e5e6e8b52463dbd11f279658f45824b,IL,FFM,606163240,0964090E,RESIDENTIAL PERMIT PARKING,498.0,DOF,CHRY,75,150,0.0,75.0,Paid,2018-04-17 00:00:00,DETR,Liable,5200727880,791,"1600 s throop, chicago, il",2015-01-01 05:37:00,5
6821034,9192722690,1214 N DEARBORN ST,386c8d5faf2f3cd595b61777f5b4822df7090ded37532e1f91b6c956c05c1ea1,IL,PAS,,0964190A,EXP. METER NON-CENTRAL BUSINESS DISTRICT,498.0,DOF,TOYT,50,100,0.0,50.0,Paid,2017-12-27 00:00:00,,,0,522,"1200 n dearborn st, chicago, il",2015-01-01 05:38:00,5
6821035,9192683871,406 S PLYMOUTH COURT,85a1048e444789dbdf4e570e7af23412fb71fb92a4c4e2bba3a4ee6368d6b24d,IL,TRK,60652,0964110A,DOUBLE PARKING OR STANDING,498.0,DOF,CHEV,100,200,0.0,100.0,Paid,2018-02-05 00:00:00,VIOL,,5210172570,649,"400 s plymouth court, chicago, il",2015-01-01 05:39:00,5
6821036,9192704287,6351 S LOOMIS ST,0579d231385177bfd84534a0602fa18424d4f4d1b7341b0627a68924716f45eb,IL,PAS,60653,0964080A,RUSH HOUR PARKING,498.0,DOF,NISS,100,200,100.0,0.0,Bankruptcy,2018-02-28 00:00:00,DETR,,5211477210,503,"6300 s loomis st, chicago, il",2015-01-01 05:40:00,5
6821037,68712997,4328 W MONROE,d680207f39e3d25abaa6ecba948dfda8cbd94dd0e1876208f3e4ffee166a3ac0,IL,PAS,601631550,0976160B,EXPIRED PLATE OR TEMPORARY REGISTRATION,11.0,CPD,FORD,60,120,120.0,0.0,Notice,2018-01-25 00:00:00,FINL,,5210848200,11317,"4300 w monroe, chicago, il",2015-01-01 05:41:00,5
6821038,68641246,933 N FRANCISCO,4ce944aea80a6bbbb9a7c663f66019005fd9bce5820b81f237bb29ac51f2b173,IL,PAS,606121321,0976160B,EXPIRED PLATE OR TEMPORARY REGISTRATION,12.0,CPD,ISU,60,120,120.0,0.0,Notice,2018-01-10 00:00:00,SEIZ,,5188664760,11902,"900 n francisco, chicago, il",2015-01-01 05:45:00,5
6821039,9192616017,3935 S CALIFORNIA AVE,7ee29e12de33135a4f0a8afdacb3e7abe72dd3f26d0a032341defc774716a0e6,IL,PAS,60632,0964080A,RUSH HOUR PARKING,498.0,DOF,NISS,100,200,100.0,0.0,Court,2018-02-08 00:00:00,DETR,,5210275750,797,"3900 s california ave, chicago, il",2015-01-01 05:46:00,5
6821040,9192722044,39 N VAN BUREN,517dc5b5a3090b8f732267092f50eb233ec9a45ec27f756947b9b42dbafce479,IL,PAS,622391035,0964100G,STOP SIGN OR TRAFFIC SIGNAL,498.0,DOF,INFI,60,120,60.0,0.0,Define,2017-12-27 00:00:00,,,0,523,"1 n van buren, chicago, il",2015-01-01 05:50:00,5
6821041,9192564027,3641 S SEELEY,f569fdcbfc6f39d0d1621657eff8a64e1eb8751359a5950edc979da26628e5aa,IL,PAS,606322539,0964090E,RESIDENTIAL PERMIT PARKING,498.0,DOF,HYUN,75,150,0.0,150.0,Paid,2018-03-21 00:00:00,FINL,,5210382980,815,"3600 s seeley, chicago, il",2015-01-01 05:56:00,5
6821042,9192749807,1607 S THROOP,97c5b78d847a62ef75285c4af3b94df33e5e6e8b52463dbd11f279658f45824b,IL,FFM,606163240,0976160B,EXPIRED PLATE OR TEMPORARY REGISTRATION,498.0,DOF,CHRY,60,120,0.0,60.0,Paid,2018-04-17 00:00:00,DETR,Liable,5200727880,791,"1600 s throop, chicago, il",2015-01-01 05:58:00,5
6821043,69075074,30 N CLINTON,26aaf95bc8c275b1b60bd5a35a0e53643e887caba04f0757d507e1d268c73d88,IL,PAS,606073297,0964080A,RUSH HOUR PARKING,495.0,Miscellaneous,JEEP,100,200,0.0,100.0,Paid,2018-03-24 00:00:00,DETR,,5211045530,328,"1 n clinton, chicago, il",2015-01-01 05:59:00,5
6821044,9192747570,1153 W WOLFRAM,73d14a1bcf39d0559b6a0058997ac44d84a7482d73375f1f63f81cff4b3c4064,IL,PAS,606262344,0964090E,RESIDENTIAL PERMIT PARKING,498.0,DOF,GMC,75,150,150.0,0.0,Notice,2018-03-02 00:00:00,FINL,,5203259590,129,"1100 w wolfram, chicago, il",2015-01-01 06:00:00,6
6821045,9192730213,545 N WABASH,a7b68e4591937b5018c9bd0b7457244e5259176ed4d3badd3cb1101f84ba2b6c,IL,TRK,612529661,0964150B,PARKING/STANDING PROHIBITED ANYTIME,498.0,DOF,NISS,75,150,0.0,75.0,Paid,2018-02-26 00:00:00,DETR,,5204597320,664,"500 n wabash, chicago, il",2015-01-01 06:01:00,6
6821046,69099393,1969 W OGDEN AV,123a50af72e86aef3204b428a52908ae134aad50176c7f6544917c3aa8205f1e,IL,PAS,,0964150B,PARKING/STANDING PROHIBITED ANYTIME,621.0,Miscellaneous,TOYT,75,150,0.0,75.0,Paid,2018-01-18 00:00:00,,,0,7607,"1900 w ogden av, chicago, il",2015-01-01 06:01:00,6
6821047,68711512,4356 W MONROE,8b118641932890378247fcc26a6e0855aa4b787b4f062746ffa27688feea15de,IL,PAS,606491312,0964125B,"NO CITY STICKER VEHICLE UNDER/EQUAL TO 16,000 LBS.",11.0,CPD,DODG,200,400,400.0,0.0,Notice,2018-01-03 00:00:00,FINL,,5209986180,19600,"4300 w monroe, chicago, il",2015-01-01 06:03:00,6
6821048,9192616018,3935 S CALIFORNIA AVE,63fffab730f73240e51bf1c268137c4b06da9c9fe73891ff4b0c3efeeed2c41e,IL,PAS,606086816,0964080A,RUSH HOUR PARKING,498.0,DOF,CHEV,100,200,0.0,100.0,Paid,2018-02-15 00:00:00,DETR,,5142421570,797,"3900 s california ave, chicago, il",2015-01-01 06:04:00,6
6821049,9192733755,4636 N AVERS,f0536571b062f4aa9eec027f0f428bef6c8829e9775363158d201840d2383a03,IL,PAS,60625,0964090E,RESIDENTIAL PERMIT PARKING,498.0,DOF,JEEP,75,150,183.0,0.0,Notice,2018-01-04 00:00:00,FINL,,5201323880,139,"4600 n avers, chicago, il",2015-01-01 06:04:00,6
6821050,68740261,2730 E 82ND ST,74b20e5144d36f34704f9a6eb3f328b5160a55b05632ac027ca7f7c172c20261,IL,PAS,606211226,0976160B,EXPIRED PLATE OR TEMPORARY REGISTRATION,4.0,CPD,NISS,60,120,0.0,60.0,Paid,2018-03-08 00:00:00,DETR,,5190026580,14476,"2700 e 82nd st, chicago, il",2015-01-01 06:05:00,6
6821051,68715244,368 N HAMLIN,2641779c8f14a8890a4e6b8417ac5180c1ea2108f22a897fd807803b9414345c,IL,PAS,606241845,0976160B,EXPIRED PLATE OR TEMPORARY REGISTRATION,11.0,CPD,HYUN,60,120,0.0,60.0,Paid,2018-02-10 00:00:00,DETR,,5204028050,7709,"300 n hamlin, chicago, il",2015-01-01 06:05:00,6
6821052,68787943,4359 W GEORGE,f660afb152b66698590fbf6d4aa91d0cc5bce769a8bd291cf3e7ca744c0537d2,IL,PAS,606415349,0964150B,PARKING/STANDING PROHIBITED ANYTIME,25.0,CPD,CHEV,75,150,0.0,75.0,Paid,2018-02-28 00:00:00,VIOL,,5186468900,9455,"4300 w george, chicago, il",2015-01-01 06:05:00,6
6821053,9192654916,6710 S ADA,0c85c087a9f522e9d913580e5fd63520521bfe9fe626a4461c6fce335c02f4d0,IL,TRK,60419,0976160A,MISSING/NONCOMPLIANT FRONT AND/OR REAR PLATE,498.0,DOF,CHEV,60,120,120.0,0.0,Notice,2018-01-03 00:00:00,SEIZ,,5210209090,687,"6700 s ada, chicago, il",2015-01-01 06:05:00,6
6821054,9192773006,5139 W DEMING PLACE,ffcfedf3bdab3d703b9b12af6974d8d4e48de71e27498cb73348f9434892e370,IL,PAS,600561990,0964090E,RESIDENTIAL PERMIT PARKING,498.0,DOF,NISS,75,150,0.0,75.0,Paid,2018-01-23 00:00:00,VIOL,,5210277820,638,"5100 w deming place, chicago, il",2015-01-01 06:07:00,6
6821055,9192654917,6710 S ADA,0c85c087a9f522e9d913580e5fd63520521bfe9fe626a4461c6fce335c02f4d0,IL,TRK,60419,0964125B,"NO CITY STICKER VEHICLE UNDER/EQUAL TO 16,000 LBS.",498.0,DOF,CHEV,200,400,400.0,0.0,Notice,2018-01-03 00:00:00,SEIZ,,5210209090,687,"6700 s ada, chicago, il",2015-01-01 06:07:00,6
6821056,9192730214,615 N WABASH,9215c0b5965b17a56a17b794575e60a676252d585420900b2767c954d6787c99,IL,TRK,604285605,0964150B,PARKING/STANDING PROHIBITED ANYTIME,498.0,DOF,FLNR,75,150,0.0,75.0,Paid,2018-01-31 00:00:00,VIOL,,5194111740,664,"600 n wabash, chicago, il",2015-01-01 06:08:00,6
6821057,68848831,6923 S JEFFERY BLVD,9869211af43869ba66645846ee076838b30279675c5c89542ef1398cd1c07fc0,MN,PAS,234620000,0964080A,RUSH HOUR PARKING,3.0,CPD,FORD,100,200,0.0,100.0,Paid,2018-02-07 00:00:00,VIOL,,5044442070,8692,"6900 s jeffery blvd, chicago, il",2015-01-01 06:09:00,6
6821058,9192414544,1743 W 18TH ST,41765b128de1595a7a3ee556f119ca74dd6519d1f54d883e89ebaf94f4c5ac88,IL,PAS,606321701,0964190A,EXP. METER NON-CENTRAL BUSINESS DISTRICT,498.0,DOF,TOYT,50,100,0.0,50.0,Paid,2018-02-08 00:00:00,VIOL,,5210382810,775,"1700 w 18th st, chicago, il",2015-01-01 06:09:00,6
6821059,9192730215,21 E ONTARIO,738373c5c7f766a59a62d8369656ff35c5500323b2176dafd23170e86de7eada,IL,PAS,,0964080A,RUSH HOUR PARKING,498.0,DOF,CHEV,100,200,0.0,100.0,Paid,2017-12-28 00:00:00,,,0,664,"1 e ontario, chicago, il",2015-01-01 06:10:00,6
6821060,9192722045,520 S PLYMOUTH COURT,c170853d2b41040da2aff80618313fc258fe1be951ff4969012e15484c2ef9c2,IL,PAS,608043634,0964150B,PARKING/STANDING PROHIBITED ANYTIME,498.0,DOF,ISU,75,150,183.0,0.0,Notice,2018-01-04 00:00:00,FINL,,5207593290,523,"500 s plymouth court, chicago, il",2015-01-01 06:10:00,6
6821061,68787629,1757 N KARLOV,0c6d658524fa68321c271c816af5abf90075987f1166c3526a047188ce92924f,IL,PAS,60639,0964110G,PARK OR STAND IN VIADUCT/UNDERPASS,25.0,CPD,MITS,75,150,0.0,75.0,Paid,2018-01-25 00:00:00,VIOL,,5208654780,16444,"1700 n karlov, chicago, il",2015-01-01 06:10:00,6
6821062,9192675381,1710 W WRIGHTWOOD,f33b32e339b73cde60f181923871784b3b8e2d9e3bd127ca00339c0eb44c5646,IL,PAS,600301330,0976160A,MISSING/NONCOMPLIANT FRONT AND/OR REAR PLATE,498.0,DOF,MERZ,60,120,0.0,60.0,Paid,2018-05-03 00:00:00,DETR,Liable,5210276040,637,"1700 w wrightwood, chicago, il",2015-01-01 06:12:00,6
6821063,9192641505,3601 S WINCHESTER,4d20c6f0ffa116a972e66861abe2422375b650e0f4dd86be587c16bdc17c7f1e,IL,PAS,,0964125D,IMPROPER DISPLAY OF CITY STICKER,498.0,DOF,HOND,30,60,30.0,0.0,Define,2017-12-27 00:00:00,,,0,745,"3600 s winchester, chicago, il",2015-01-01 06:12:00,6
6821064,9192773007,2534 N LARAMIE,28555f732eacc1bf7f431125dd759e5777b17579e4bd1c660eaa58d1406f477d,IL,TMP,60639,0964150B,PARKING/STANDING PROHIBITED ANYTIME,498.0,DOF,HOND,75,150,150.0,0.0,Notice,2018-01-03 00:00:00,SEIZ,,5208053000,638,"2500 n laramie, chicago, il",2015-01-01 06:13:00,6
6821065,9192641504,3601 S WINCHESTER,4d20c6f0ffa116a972e66861abe2422375b650e0f4dd86be587c16bdc17c7f1e,IL,PAS,,0964100G,STOP SIGN OR TRAFFIC SIGNAL,498.0,DOF,HOND,60,120,60.0,0.0,Define,2017-12-27 00:00:00,,,0,745,"3600 s winchester, chicago, il",2015-01-01 06:13:00,6
6821066,68848832,6841 S JEFFERY BLVD,1097c153b2f161f7a16a685b047eddfb374f3abe0b3ec8860a2c6adee434399e,IL,PAS,60649,0964080A,RUSH HOUR PARKING,3.0,CPD,OLDS,100,200,0.0,200.0,Paid,2018-05-03 00:00:00,FINL,,5210407920,8692,"6800 s jeffery blvd, chicago, il",2015-01-01 06:14:00,6
6821067,9192704288,6730 S RACINE,18314ff0638a01976872c66cf8c0db2c70cf6562b42ffc834817bee1c683bf9a,IL,PAS,606362928,0964080A,RUSH HOUR PARKING,498.0,DOF,HOND,100,200,0.0,100.0,Paid,2018-03-02 00:00:00,DETR,,5191923640,503,"6700 s racine, chicago, il",2015-01-01 06:17:00,6
6821068,9192683872,520 S FEDERAL,eaa17e85a5925968a0e2acf0bbf338cf93dc2ad86a8b4048f855044649a05eea,IN,PAS,,0964150B,PARKING/STANDING PROHIBITED ANYTIME,498.0,DOF,DODG,75,150,0.0,75.0,Paid,2018-01-25 00:00:00,,,0,649,"500 s federal, chicago, il",2015-01-01 06:18:00,6
6821069,9192733243,6739 S RACINE,5d673daf8853f82bbd64e1f2126d66ea2ce044b98078811067e05146fc3f6525,IL,PAS,60623,0964080A,RUSH HOUR PARKING,498.0,DOF,FORD,100,200,0.0,0.0,Dismissed,2018-02-23 00:00:00,VIOL,Not Liable,5210318150,125,"6700 s racine, chicago, il",2015-01-01 06:19:00,6
6821070,68847721,6841 S JEFFERY,0f874759a456fa6c3974fe66710c577a2cbb67f11ec86c2952ced744e2b7fc75,IL,PAS,60649,0964080A,RUSH HOUR PARKING,3.0,CPD,CHEV,100,200,0.0,100.0,Paid,2018-03-07 00:00:00,DETR,,5210407900,4520,"6800 s jeffery, chicago, il",2015-01-01 06:20:00,6
6821071,9192733244,6721 S RACINE,96eb3983e3657fd2250a596b3a19c63315b77aea7964a1f40ad9aff29b41ddad,IL,PAS,60619,0964080A,RUSH HOUR PARKING,498.0,DOF,PONT,100,200,200.0,0.0,Notice,2018-03-02 00:00:00,FINL,Liable,5210276950,125,"6700 s racine, chicago, il",2015-01-01 06:21:00,6
6821072,9192760801,954 N HOYNE,d47d058890dfa6431e58dcd89f610bb0a0eae8e9ff53176e80242314b472556a,IL,PAS,606224903,0964125B,"NO CITY STICKER VEHICLE UNDER/EQUAL TO 16,000 LBS.",498.0,DOF,TOYT,200,400,400.0,0.0,Notice,2018-01-03 00:00:00,FINL,,5209670840,641,"900 n hoyne, chicago, il",2015-01-01 06:21:00,6
6821073,9192738048,3600 S WINCHESTER,f95835c147cbb850903d7a642e201ec00e68a060a9cd7822c90a7e4b161012bb,IL,SPM,606091232,0964100F,20'OF CROSSWALK,498.0,DOF,FORD,60,120,0.0,60.0,Paid,2018-01-19 00:00:00,VIOL,,5210385160,811,"3600 s winchester, chicago, il",2015-01-01 06:22:00,6
6821074,9192736465,1925 W 36TH ST,afb4c65a18df1f56b5097507febd5e7512c6c6abadb160a8bc10b2cd1a81645a,IL,TRK,60608,0964125B,"NO CITY STICKER VEHICLE UNDER/EQUAL TO 16,000 LBS.",498.0,DOF,CHEV,200,400,0.0,200.0,Paid,2018-03-13 00:00:00,DETR,,5207242400,807,"1900 w 36th st, chicago, il",2015-01-01 06:24:00,6
6821075,69099494,1969 W OGDEN,acef5bb7dca1a0b854673a3cbf626f277f70b84816c811b86316c2fca8645530,IL,PAS,606381223,0964150B,PARKING/STANDING PROHIBITED ANYTIME,621.0,Miscellaneous,TOYT,75,150,75.0,0.0,Define,2018-01-02 00:00:00,,,0,726,"1900 w ogden, chicago, il",2015-01-01 06:25:00,6
6821076,68761876,1555 N STATE PKWY,6c83088a1f0565ca9986a1290ea07b03a099ada843a1c9f2cf355ea6b87298f1,IL,PAS,,0964150B,PARKING/STANDING PROHIBITED ANYTIME,18.0,CPD,CHEV,75,150,0.0,75.0,Paid,2018-01-03 00:00:00,,,0,18281,"1500 n state pkwy, chicago, il",2015-01-01 06:25:00,6
6821077,9192760802,950 N HOYNE,7b1bcec5ee788f2a68eb751502b8e96c9e4612471917005956c1a5fe11903a37,WI,PAS,54301,0976160A,MISSING/NONCOMPLIANT FRONT AND/OR REAR PLATE,498.0,DOF,BUIC,60,120,0.0,0.0,Dismissed,2018-04-03 00:00:00,,Not Liable,5202464980,641,"900 n hoyne, chicago, il",2015-01-01 06:25:00,6
6821078,9192722046,520 S PLYMOUTH COURT,6ce33b79db36562691fa750a1df03b92c4801cd618521549c68429c3b90f13e7,IL,PAS,608031017,0964150B,PARKING/STANDING PROHIBITED ANYTIME,498.0,DOF,JEEP,75,150,0.0,75.0,Paid,2018-02-08 00:00:00,VIOL,,5176088830,523,"500 s plymouth court, chicago, il",2015-01-01 06:26:00,6
6821079,9192654918,6741 S RACINE,201d3a1368499872c3bf6f87c669e22f8eab34a3bdd48150a98ec387baa53305,IL,PAS,606281804,0964080A,RUSH HOUR PARKING,498.0,DOF,CHEV,100,200,0.0,0.0,Dismissed,2018-03-17 00:00:00,,Not Liable,5210205130,687,"6700 s racine, chicago, il",2015-01-01 06:26:00,6
6821080,9192414545,1726 W 18TH ST,c173887b0cb2ae48c9d3be0c14e8e8de8d28c138bf615ddd6ad88ca52fc82201,IL,PAS,606234916,0964190A,EXP. METER NON-CENTRAL BUSINESS DISTRICT,498.0,DOF,CHEV,50,100,0.0,50.0,Paid,2018-02-02 00:00:00,VIOL,,5183736980,775,"1700 w 18th st, chicago, il",2015-01-01 06:27:00,6
6821081,9192675382,2615 N PAULINA,a7f42a2a2e4f2e0d33ca1428496b70be4958bbb04c76947c19728d3da3822aa1,IL,PAS,600082334,0976160B,EXPIRED PLATE OR TEMPORARY REGISTRATION,498.0,DOF,MERC,60,120,0.0,60.0,Paid,2018-01-28 00:00:00,VIOL,,5203715470,637,"2600 n paulina, chicago, il",2015-01-01 06:27:00,6
6821082,9192773008,5245 W WRIGHTWOOD,81393a1ea316a156aeb8a83001df252ee056c060d802b32b00497f09a3bbaef1,IL,PAS,606464814,0964090E,RESIDENTIAL PERMIT PARKING,498.0,DOF,HOND,75,150,0.0,75.0,Paid,2018-03-12 00:00:00,DETR,,5091165260,638,"5200 w wrightwood, chicago, il",2015-01-01 06:28:00,6
