,Unnamed: 0,ticket_number,issue_date,violation_location,license_plate_number,license_plate_state,license_plate_type,zipcode,violation_code,violation_description,unit,unit_description,vehicle_make,fine_level1_amount,fine_level2_amount,current_amount_due,total_payments,ticket_queue,ticket_queue_date,notice_level,hearing_disposition,notice_number,officer,address,new_zipcodes,latitudes,longitudes
1146,1146,68133557,2017-06-10 09:35:00,5406 W CHICAGO,74c3e788d4130c03e7fdd19707bf58db82b61db6ff5895b12c22a0754ddce14d,IL,PAS,606244113.0,0964140B,PARK OR STAND IN BUS/TAXI/CARRIAGE STAND,15,CPD,NISS,100,200,0.0,100.0,Paid,2017-07-27 00:00:00,DETR,,5204820460,03481,"5400 w chicago, chicago, il",60651,41.89495997194574,-87.76125440561084
1147,1147,9191889509,2017-06-10 09:35:00,5619 N RIDGE AV,a56a66e025cf91bd08093f15b5c09d905cb68eba7dfad58ce932e777cf0b1cbf,IL,TXI,60660.0,0964190A,EXP. METER NON-CENTRAL BUSINESS DISTRICT,498,DOF,TOYT,50,100,0.0,50.0,Paid,2017-08-30 00:00:00,DETR,Liable,5188822260,639,"5600 n ridge av, chicago, il",60660,41.984206973642685,-87.66087657603866
1148,1148,9191931490,2017-06-10 09:36:00,4552 W ALTGELD,a504f59f024f47c560014269b432b7e523440d37ac550ba238742707f61a317b,IL,DLC,,0980110A,ABANDONED VEH. FOR 7 DAYS OR INOPERABLE,498,DOF,BUIC,75,150,75.0,0.0,Define,2017-06-12 00:00:00,,,0,638,"4500 w altgeld, chicago, il",60639,41.926387490295916,-87.74032903672604
1149,1149,68126169,2017-06-10 09:36:00,9225 S SAGINAW,836576f036cb92f69f7888e1f959c94c4c9093cc1a805f5a23629d4c471a26e9,IL,PAS,60617.0,0976160A,REAR AND FRONT PLATE REQUIRED,145,CPD-Other,PONT,60,120,0.0,60.0,Paid,2017-07-22 00:00:00,VIOL,,5202596670,16340,"9200 s saginaw, chicago, il",60617,41.72730261226846,-87.55942271339973
1150,1150,9191887259,2017-06-10 09:36:00,349 E SUPERIOR ST,16c316045f8e539dde3959c641ef97ff9fc9858139de40490a494b03600b6542,IL,PAS,601896718.0,0964190B,EXPIRED METER CENTRAL BUSINESS DISTRICT,502,DOF,SUZI,65,130,0.0,65.0,Paid,2017-07-03 00:00:00,VIOL,,5205848140,1576,"300 e superior st, chicago, il",60611,41.89572869547553,-87.61933892738156
1151,1151,9191885014,2017-06-10 09:36:00,66 W ILLINOIS,7a5595bdbbc223cc1344e3aa62f02ad5d26781d019441f4cd6f46a64f87ecd9b,IL,LIV,60656.0,0964190B,EXPIRED METER CENTRAL BUSINESS DISTRICT,498,DOF,CHEV,65,130,0.0,130.0,Paid,2017-10-05 00:00:00,SEIZ,,5198779930,622,"1 w illinois, chicago, il",60654,41.890916155763016,-87.63047320602273
1152,1152,9191915625,2017-06-10 09:36:00,2139 S CHINA PLACE,a3418041115497ea60dbcbf87b03f25bbc9d45832287b1964d4d1fe5a65196f2,IN,PAS,,0964190A,EXP. METER NON-CENTRAL BUSINESS DISTRICT,502,DOF,CHEV,50,100,0.0,50.0,Paid,2017-06-12 00:00:00,,,0,1594,"2100 s china place, chicago, il",60616,41.8542261032374,-87.63399667470719
1153,1153,9191930237,2017-06-10 09:37:00,1150 N PAULINA,dfc3d8c3b1996451f90b4409ffb8a4f90dec5555767b948baac2c0d963f859c2,IL,PAS,606223817.0,0964110A,DOUBLE PARKING OR STANDING,498,DOF,ACUR,100,200,0.0,100.0,Paid,2017-07-30 00:00:00,DETR,,5185829480,643,"1100 n paulina, chicago, il",60622,41.902982177627656,-87.66998542973515
1154,1154,9191889510,2017-06-10 09:37:00,5619 N RIDGE AV,75f6cc314a13b3e96b68ba01fcfbaaa7d5e08e67a92d63a31973df3f9160a7bf,IL,TXI,60660.0,0964190A,EXP. METER NON-CENTRAL BUSINESS DISTRICT,498,DOF,TOYT,50,100,0.0,50.0,Paid,2017-07-06 00:00:00,,,5191820770,639,"5600 n ridge av, chicago, il",60660,41.984206973642685,-87.66087657603866
1155,1155,9191909447,2017-06-10 09:37:00,3140 N KIMBALL AV,5a5cf3a6cbceab70489c5d0df8ab6027b5a8d20d98e6fee8dc8d2981b98317ca,IL,PAS,606303518.0,0964090E,RESIDENTIAL PERMIT PARKING,498,DOF,OLDS,75,150,0.0,150.0,Paid,2017-12-05 00:00:00,SEIZ,,5159407590,610,"3100 n kimball av, chicago, il",60618,41.93868465889548,-87.71248535209743
1156,1156,9191887779,2017-06-10 09:37:00,1713 N MOZART ST,ca24e0c873744def89dd20659263a7225f30727e48ba2ef63197430ed66205bb,PA,PAS,19438.0,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,498,DOF,TOYT,60,120,0.0,0.0,Dismissed,2017-10-17 00:00:00,,Not Liable,5205907090,653,"1700 n mozart st, chicago, il",60647,41.91282961809682,-87.69806258961876
1157,1157,9191901171,2017-06-10 09:37:00,6 W SUPERIOR ST,e72e564f0c81ab99f9f338427a16e3eee7a2e5fc3c0ced289d14468f896943e4,IL,PAS,60660.0,0964190B,EXPIRED METER CENTRAL BUSINESS DISTRICT,502,DOF,FORD,65,130,0.0,0.0,Dismissed,2017-07-20 00:00:00,VIOL,Not Liable,5205850450,1572,"6 w superior st, chicago, il",60654,41.89574937670086,-87.62839040118918
1158,1158,67926346,2017-06-10 09:38:00,9421 S STATE,d98761603319cbe50e23075e9bb6e3a6797af567b2419664d69c62877ee34a18,IL,PAS,606281329.0,0964150B,PARKING/STANDING PROHIBITED ANYTIME,6,CPD,FORD,75,150,0.0,75.0,Paid,2017-07-24 00:00:00,DETR,Liable,5181455630,5380,"9400 s state, chicago, il",60619,41.72293611559891,-87.62371235553293
1159,1159,67907640,2017-06-10 09:38:00,7053 S MICHIGAN,2f05dc4336a9183a22d872b0a3fb1209e192de33901e9e512c38248e7d2f8bba,IL,TMP,60620.0,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,3,CPD,BMW,60,120,146.4,0.0,Notice,2017-06-29 00:00:00,SEIZ,,5200712020,8331,"7000 s michigan, chicago, il",60637,41.76631120405434,-87.62165028383993
1160,1160,67907639,2017-06-10 09:38:00,7053 S MICHIGAN,2f05dc4336a9183a22d872b0a3fb1209e192de33901e9e512c38248e7d2f8bba,IL,TMP,60620.0,0964125B,"NO CITY STICKER VEHICLE UNDER/EQUAL TO 16,000 LBS.",3,CPD,BMW,200,400,488.0,0.0,Notice,2017-06-29 00:00:00,SEIZ,,5200712020,8331,"7000 s michigan, chicago, il",60637,41.76631120405434,-87.62165028383993
1161,1161,9191931491,2017-06-10 09:38:00,4533 W DEMING PLACE,9bc4b30101c890a9f8925ba3e0e2f58fe4ea3c664cedd264d06b639cbdfd2699,IL,FFM,606391908.0,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",498,DOF,CHEV,75,150,0.0,75.0,Paid,2017-07-05 00:00:00,VIOL,,5194311180,638,"4500 w deming place, chicago, il",60639,41.927263513994035,-87.74045966472387
1162,1162,9191889511,2017-06-10 09:38:00,5619 N RIDGE AV,24e7244c5a77578cade7ac4fffed23180e5331504dc1a98386fb4a06f6d750ef,IL,PAS,600891653.0,0964190A,EXP. METER NON-CENTRAL BUSINESS DISTRICT,498,DOF,JEEP,50,100,0.0,50.0,Paid,2017-07-26 00:00:00,DETR,,5159516600,639,"5600 n ridge av, chicago, il",60660,41.984206973642685,-87.66087657603866
1163,1163,9191887260,2017-06-10 09:38:00,353 E SUPERIOR ST,97fbac8c1c6700c4fc2469a9d6187980bf620d8b0bf772ad9d6a375f5ad34218,IL,PAS,606242821.0,0964190B,EXPIRED METER CENTRAL BUSINESS DISTRICT,502,DOF,MERC,65,130,158.6,0.0,Notice,2017-06-15 00:00:00,SEIZ,,5023805400,1576,"300 e superior st, chicago, il",60611,41.895729296229874,-87.61929447156048
1164,1164,9191915626,2017-06-10 09:38:00,2129 S CHINA PLACE,db43db6cc857dffb2bd9909b56e336d282cd72477248d7987ab04fad1193c73b,IL,PAS,606321121.0,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,502,DOF,HOND,60,120,0.0,60.0,Paid,2017-06-18 00:00:00,VIOL,,5116603220,1594,"2100 s china place, chicago, il",60616,41.8544159427274,-87.63348814121217
1165,1165,67964471,2017-06-10 09:39:00,10000 W OHARE E LOT,b3b683f3e2cb16a06cb0a9661e93e086cfdb27a2cfdb1480ba68dfa5dcc0973c,IL,PAS,,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,492,Miscellaneous,LINC,60,120,0.0,60.0,Paid,2017-06-26 00:00:00,,,0,00131,"10000 w ohare e lot, chicago, il",60666,41.978588886861104,-87.88026149197977
1166,1166,9191773968,2017-06-10 09:39:00,1443 N MILWAUKEE AV,c92f906d05ef0d06c3946563e602c9123e2eff2f841eb8bc0647360eaf52ab1d,IL,PAS,606185326.0,0964190A,EXP. METER NON-CENTRAL BUSINESS DISTRICT,729,Miscellaneous,ACUR,50,100,0.0,50.0,Paid,2017-07-14 00:00:00,VIOL,,5141273830,1253,"1400 n milwaukee av, chicago, il",60622,41.908136792688445,-87.67390201552324
1167,1167,67666263,2017-06-10 09:39:00,3133 W AUGUSTA,879b988e9ad3d950065bf8627beb488a2e80954bd19ce67b90a0ee6699971520,IL,PAS,606292041.0,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,12,CPD,CHEV,60,120,0.0,60.0,Paid,2017-08-18 00:00:00,DETR,,5185072310,3253,"3100 w augusta, chicago, il",60622,41.899185546742615,-87.70562083236193
1168,1168,9191883991,2017-06-10 09:39:00,1251 N LA SALLE ST,6cea5b6a215b02207b4d41b6a45cb9c3f237808069ddb2e3eb50390cf452e1af,IN,PAS,464091508.0,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,498,DOF,LINC,60,120,0.0,60.0,Paid,2017-07-03 00:00:00,VIOL,,5163676520,641,"1200 n la salle st, chicago, il",60602,41.88321540937851,-87.63245791628307
1169,1169,9191931492,2017-06-10 09:40:00,4506 W DEMING PLACE,24b729957fbad6eeed3cb7c4ada550580256d818de60e2a97b82026c10f89bcb,IL,TMP,60624.0,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,498,DOF,FORD,60,120,146.4,0.0,Notice,2017-06-15 00:00:00,FINL,,5205563920,638,"4500 w deming place, chicago, il",60639,41.92738458849046,-87.73930728713904
1170,1170,9191931493,2017-06-10 09:40:00,4506 W DEMING PLACE,24b729957fbad6eeed3cb7c4ada550580256d818de60e2a97b82026c10f89bcb,IL,TMP,60624.0,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",498,DOF,FORD,75,150,183.0,0.0,Notice,2017-06-15 00:00:00,FINL,,5205563920,638,"4500 w deming place, chicago, il",60639,41.92738458849046,-87.73930728713904
1171,1171,9191889512,2017-06-10 09:40:00,5619 N RIDGE AV,f7e5653e5da666b95e4609bafa2b23f7dd0993a04974daf4d35b5b45cb4e3223,IL,PAS,606605519.0,0964190A,EXP. METER NON-CENTRAL BUSINESS DISTRICT,498,DOF,HOND,50,100,0.0,50.0,Paid,2017-07-01 00:00:00,VIOL,,5183710380,639,"5600 n ridge av, chicago, il",60660,41.984206973642685,-87.66087657603866
1172,1172,9191890194,2017-06-10 09:40:00,1541 W DEVON AV,13690ebcd6388c0bd8d345d9d0970782267da6e77db6ee4fd3c6c1d675abdad2,IL,PAS,60559.0,0964190A,EXP. METER NON-CENTRAL BUSINESS DISTRICT,498,DOF,JAGU,50,100,0.0,50.0,Paid,2017-07-07 00:00:00,VIOL,,5205819630,657,"1500 w devon av, chicago, il",60660,41.99806448124544,-87.6695307485429
1173,1173,9191909448,2017-06-10 09:40:00,3142 N KIMBALL AV,78882b3259c4d9220a570ca9149e43700ca8e238d582323dfd163cb8f5ca951d,IL,PAS,606415018.0,0964090E,RESIDENTIAL PERMIT PARKING,498,DOF,NISS,75,150,0.0,75.0,Paid,2017-07-13 00:00:00,VIOL,,5174784800,610,"3100 n kimball av, chicago, il",60618,41.938747658895494,-87.71248535209743
1174,1174,9191887780,2017-06-10 09:40:00,1720 N MOZART ST,7e374bd059e826231e56239bb673f6f2f8d6c2c59016de35e86cf8e7341673b0,PA,PAS,19438.0,0964050J,DISABLED PARKING ZONE,498,DOF,SUBA,250,500,374.94,125.06,Notice,2017-06-21 00:00:00,FINL,,5209469990,653,"1700 n mozart st, chicago, il",60647,41.91302549125743,-87.69814837373751
1175,1175,68026439,2017-06-10 09:41:00,410 E MCCLURG,1620999a4515f385518ca73df6d3a887d3ab964618996a42c275004dbd0b8060,IL,PAS,,0964110A,DOUBLE PARKING OR STANDING,18,CPD,HOND,100,200,0.0,100.0,Paid,2017-06-20 00:00:00,,,0,18470,"400 e mcclurg, chicago, il",60611,41.88964385913972,-87.61772579569856
1176,1176,9191887261,2017-06-10 09:41:00,371 E SUPERIOR ST,ba60fcf3a62ba96e7a11ae721169f44e7effa53b440b193e444dae3be0d8a27b,IL,PAS,604303253.0,0964190B,EXPIRED METER CENTRAL BUSINESS DISTRICT,502,DOF,CHEV,65,130,158.6,0.0,Notice,2017-06-15 00:00:00,SEIZ,,5159510710,1576,"300 e superior st, chicago, il",60611,41.8957319996244,-87.61909442036558
1177,1177,9191901172,2017-06-10 09:41:00,15 W SUPERIOR ST,d13e587c04b84d98393e0ae7acbb6c4f2956fed0be242b6d50b01118fc914bed,IL,PAS,60631.0,0976160A,REAR AND FRONT PLATE REQUIRED,502,DOF,PORS,60,120,0.0,0.0,Dismissed,2017-10-10 00:00:00,VIOL,Not Liable,5205850460,1572,"1 w superior st, chicago, il",60654,41.89559117374003,-87.62876379762153
1178,1178,9191900900,2017-06-10 09:41:00,1109 W NORTH SHORE AVE,1cbcc6ca80f8935d6aeb2ab2b798468e02c94c5e6de4df4257da4d627764472f,IL,PAS,606475719.0,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,498,DOF,TOYT,60,120,0.0,60.0,Paid,2017-08-26 00:00:00,DETR,,5206420630,664,"1100 w north shore ave, chicago, il",60626,42.00370053563412,-87.65819138773155
1179,1179,68142240,2017-06-10 09:42:00,2523 N ARTESIAN,5ee9b72a0bd85b17487b79ec3bac81581a29e832102875244abf66f20991a0ed,IL,PAS,,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,14,CPD,HOND,60,120,0.0,60.0,Paid,2017-06-25 00:00:00,,,0,03428,"2500 n artesian, chicago, il",60647,41.927435895089154,-87.68892168065113
1180,1180,9191887781,2017-06-10 09:42:00,1739 N MOZART ST,a58f6d65518ad805d41eee4d55a4c665cf0a12c9851a560154b85aee971c7072,IL,TRK,606475110.0,0964125D,IMPROPER DISPLAY OF CITY STICKER,498,DOF,CHEV,30,60,0.0,30.0,Paid,2017-06-29 00:00:00,VIOL,,5205848370,653,"1700 n mozart st, chicago, il",60647,41.91351361809683,-87.69809514790256
1181,1181,9191931494,2017-06-10 09:42:00,2552 N KILBOURN,c1206d149005564cf0ae60e84713a726a222533fe1028fe2a85238624d028004,IL,TRK,606344965.0,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",498,DOF,CHEV,75,150,0.0,75.0,Paid,2017-07-31 00:00:00,DETR,,5019527550,638,"2500 n kilbourn, chicago, il",60639,41.92763990124565,-87.73916013118796
1182,1182,67964472,2017-06-10 09:43:00,10000 W OHARE E LOT,c5b8ff39b80823d01ea57de57d07868f0b82ae866ae502a1975d0c3401a3fd54,IL,PAS,601696314.0,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,492,Miscellaneous,SUBA,60,120,0.0,60.0,Paid,2017-07-27 00:00:00,VIOL,,5184790340,00131,"10000 w ohare e lot, chicago, il",60666,41.978588886861104,-87.88026149197977
1183,1183,9191401584,2017-06-10 09:43:00,215 W CHESTNUT,c71a2ff1fb3bf23ca6deb939d457357c32121dfc2732c36bd95d620711a59a4f,MI,PAS,48838.0,0964190A,EXP. METER NON-CENTRAL BUSINESS DISTRICT,729,Miscellaneous,AUDI,50,100,0.0,50.0,Paid,2017-06-16 00:00:00,,,0,1449,"200 w chestnut, chicago, il",60610,41.898134823354766,-87.63488250778893
1184,1184,9191901173,2017-06-10 09:43:00,15 W SUPERIOR ST,a600adf706adeeac8280cc06e019915c2e454f54bb7ba20ec16604f9c58bec3b,WI,PAS,543011313.0,0964190B,EXPIRED METER CENTRAL BUSINESS DISTRICT,502,DOF,CHEV,65,130,0.0,65.0,Paid,2017-08-06 00:00:00,DETR,,5201161130,1572,"1 w superior st, chicago, il",60654,41.89559117374003,-87.62876379762153
1185,1185,9191900901,2017-06-10 09:43:00,1107 W NORTH SHORE AVE,efca482a091efd98d4f58540d2593fbf46bb131197a406a63d168d48ae13a402,IL,PAS,601561352.0,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,498,DOF,TOYT,60,120,0.0,60.0,Paid,2017-06-26 00:00:00,VIOL,,5198252320,664,"1100 w north shore ave, chicago, il",60626,42.003693546742625,-87.65874038773156
1186,1186,9191809557,2017-06-10 09:43:00,220 W QUINCY ST,1b27b4f1aec0fde96410a654001bb326107a1e3b7e456ae6f7e15ac072dca009,IL,TRK,605275509.0,0964150B,PARKING/STANDING PROHIBITED ANYTIME,498,DOF,CHEV,75,150,0.0,75.0,Paid,2017-06-22 00:00:00,VIOL,,5190886160,637,"200 w quincy st, chicago, il",60606,41.87879382838685,-87.63410940017998
1187,1187,9191773969,2017-06-10 09:44:00,1459 N MILWAUKEE AV,abb4f29381d55fa5004f0dc91ec5d911c8a37a4473bb12967bb897f798af007d,IL,PAS,605045844.0,0964190A,EXP. METER NON-CENTRAL BUSINESS DISTRICT,729,Miscellaneous,CHRY,50,100,0.0,50.0,Paid,2017-06-17 00:00:00,,,5205845180,1253,"1400 n milwaukee av, chicago, il",60622,41.90842479268846,-87.67435201552324
1188,1188,9191809558,2017-06-10 09:44:00,222 W QUINCY ST,35b68c5aad424d5f27cde738297c1a4e5920d1d66c37a05f016aeb65caad8264,IL,CUB,,0964150B,PARKING/STANDING PROHIBITED ANYTIME,498,DOF,BMW,75,150,0.0,75.0,Paid,2017-06-12 00:00:00,,,0,637,"200 w quincy st, chicago, il",60606,41.87879366434341,-87.63413564712867
1189,1189,68142241,2017-06-10 09:44:00,2507 N ARTESIAN,99c41b399581558f6bca2b3c193a2c10204721b946e19643bf63c82941794a2b,IL,HCP,,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,14,CPD,HOND,60,120,0.0,60.0,Paid,2017-06-27 00:00:00,,,0,03428,"2500 n artesian, chicago, il",60647,41.92695986955394,-87.68890262236734
1190,1190,68188915,2017-06-10 09:45:00,1837 N STOCKTON,76302998a4573cac7be8cad66f74e91cff14bd1058b09d4c428f0c4315896f92,IL,PAS,,0964050J,DISABLED PARKING ZONE,18,CPD,ISU,250,500,250.0,0.0,Define,2017-06-20 00:00:00,,,0,09951,"1800 n stockton, chicago, il",60614,41.916572282010776,-87.63374823360854
1191,1191,68126170,2017-06-10 09:45:00,9244 S SAGINAW,f5e1d34d611b56697734b4f772c690ce2307550252377931c2b471e84f4484fc,IL,PAS,60643.0,0964125B,"NO CITY STICKER VEHICLE UNDER/EQUAL TO 16,000 LBS.",145,CPD-Other,HOND,200,400,0.0,200.0,Paid,2017-07-21 00:00:00,VIOL,,5205928130,16340,"9200 s saginaw, chicago, il",60617,41.726600413266794,-87.55948528991848
1192,1192,9191887782,2017-06-10 09:45:00,2856 W BLOOMINGDALE,1fa25792a2f6778f4fe5f3793be563cc6722efb31ada1d341fc8e7f37a9da0da,IL,TRK,60647.0,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",498,DOF,CHEV,75,150,0.0,75.0,Paid,2017-08-17 00:00:00,DETR,Liable,5191160600,653,"2800 w bloomingdale, chicago, il",60647,41.91403099494047,-87.69857319898809
1193,1193,9191401585,2017-06-10 09:45:00,219 W CHESTNUT,8490a91f815fdcef4b637c4e4e177de832fc3790650d2cf36094124d79f5dda0,IL,TRK,,0964190A,EXP. METER NON-CENTRAL BUSINESS DISTRICT,729,Miscellaneous,FORD,50,100,0.0,50.0,Paid,2017-06-20 00:00:00,,,0,1449,"200 w chestnut, chicago, il",60610,41.898134485552916,-87.6349196659922
1194,1194,9191845021,2017-06-10 09:45:00,1012 W 16TH ST,a3857d5279148a5d66c172f1ff063216248d8915e72826e45468d0ccf2c8f3e4,IN,PAS,462373655.0,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,498,DOF,TOYT,60,120,0.0,60.0,Paid,2017-06-25 00:00:00,VIOL,,5205846640,75,"1000 w 16th st, chicago, il",60608,41.85994092977976,-87.65148119301446
1195,1195,9191826711,2017-06-10 09:45:00,367 E WACKER (UL) DR,7a00b22efea96c42ea0bb2e140e434e6ceb5e784c9555393602e25ad138bf578,IN,PAS,463232610.0,0964190B,EXPIRED METER CENTRAL BUSINESS DISTRICT,729,Miscellaneous,TOYT,65,130,0.0,158.6,Paid,2018-04-17 00:00:00,FINL,,5206911890,1215,"300 e wacker (ul) dr, chicago, il",60601,41.88750578805798,-87.61844086386004
1196,1196,67964473,2017-06-10 09:45:00,10000 W OHARE E LOT,59540124b64129768fbace3222f122e87564c4445df99b3ab04121b9e96aa8f7,FL,PAS,330240000.0,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,492,Miscellaneous,TOYT,60,120,0.0,60.0,Paid,2017-06-26 00:00:00,,,0,00131,"10000 w ohare e lot, chicago, il",60666,41.978588886861104,-87.88026149197977
1197,1197,9191809559,2017-06-10 09:46:00,217 W QUINCY ST,19f6650ade6397c53573a2f46f8d0f82ec6b3096717150a5f6300620ee943c96,IL,PAS,60642.0,0964190B,EXPIRED METER CENTRAL BUSINESS DISTRICT,498,DOF,NISS,65,130,0.0,65.0,Paid,2017-08-06 00:00:00,DETR,,5186842850,637,"200 w quincy st, chicago, il",60606,41.878640256959486,-87.63405594441065
1198,1198,9191931495,2017-06-10 09:46:00,4415 W WRIGHTWOOD,f8f79dba6f32ef4fb70d1f61269dea22eb6f29ea57bdae3c4a387e020c8b4afa,IL,TRK,606415236.0,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",498,DOF,CHEV,75,150,183.0,0.0,Notice,2017-08-04 00:00:00,SEIZ,,5188197160,638,"4400 w wrightwood, chicago, il",60639,41.92827452120739,-87.73735972009348
1199,1199,68206715,2017-06-10 09:46:00,3620 N LOCKWODO,98ad70db5a9324bbe0b491da409907ef0a4c8f2d7045abc7e325f0bbc733f99c,IL,HCP,606474120.0,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,16,CPD,DODG,60,120,0.0,60.0,Paid,2017-07-07 00:00:00,VIOL,,5205964500,5875,"3600 n lockwodo, chicago, il",60641,41.946632379953265,-87.75947670501569
1200,1200,9191890195,2017-06-10 09:46:00,6337 N CLARK ST,65a110a589445d9a83f1e53d18d24ad5cec94296dd4176b27f6a6ec671ca619d,IL,LIV,62951.0,0964190A,EXP. METER NON-CENTRAL BUSINESS DISTRICT,498,DOF,LINC,50,100,122.0,0.0,Notice,2017-06-15 00:00:00,DLS,,5189051700,657,"6300 n clark st, chicago, il",60660,41.99747932223439,-87.67031519620305
1201,1201,67666265,2017-06-10 09:46:00,3115 W AUGUSTA,fad63aaa3e0e5fbf2446da6471c947c5891ea732bd5d2a28e9eec1d16714567c,IL,PAS,,0964125B,"NO CITY STICKER VEHICLE UNDER/EQUAL TO 16,000 LBS.",12,CPD,CHEV,200,400,0.0,200.0,Paid,2017-08-17 00:00:00,,,0,3253,"3100 w augusta, chicago, il",60622,41.899195521207396,-87.70487833236193
1202,1202,9191926694,2017-06-10 09:46:00,813 N LA SALLE ST,07f361cc622054507bf807d4f98c8e3eb44b4570bed186a216837724fec8b8be,IL,PAS,604095635.0,0964125B,"NO CITY STICKER VEHICLE UNDER/EQUAL TO 16,000 LBS.",502,DOF,PONT,200,400,0.0,0.0,Dismissed,2018-02-14 00:00:00,VIOL,Not Liable,5019430740,1579,"800 n la salle st, chicago, il",60654,41.89632184731929,-87.63264810480541
1203,1203,67666264,2017-06-10 09:46:00,3115 W AUGUSTA,fad63aaa3e0e5fbf2446da6471c947c5891ea732bd5d2a28e9eec1d16714567c,IL,PAS,,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,12,CPD,CHEV,60,120,0.0,60.0,Paid,2017-08-17 00:00:00,,,0,3253,"3100 w augusta, chicago, il",60622,41.899195521207396,-87.70487833236193
1204,1204,9191887783,2017-06-10 09:47:00,2906 W BLOOMINGDALE,538e3402c8efafe66bfd1a4d97514c8b7a29d6fdc67ce7cd830e61d46f93aa6c,IL,TRK,601202927.0,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,498,DOF,FORD,60,120,0.0,0.0,Dismissed,2017-10-31 00:00:00,VIOL,Not Liable,5199748900,653,"2900 w bloomingdale, chicago, il",60647,41.91401747920842,-87.69948190758208
1205,1205,9191909449,2017-06-10 09:47:00,3009 N KIMBALL AV,4fc820e194395ef097a8b9d817680506cbb5529cc1715ee22fd0a1d5663d09d8,IL,TRK,60638.0,0964090E,RESIDENTIAL PERMIT PARKING,498,DOF,NISS,75,150,0.0,75.0,Paid,2017-06-29 00:00:00,VIOL,,5078348170,610,"3000 n kimball av, chicago, il",60618,41.93597797446478,-87.71234206408353
1206,1206,67964474,2017-06-10 09:47:00,10000 W OHARE E LOT,bd09ae63bc538b9c8b52ef7db77406e2d215a0686274a6d7900099038ba2b840,IL,PAS,601432216.0,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,492,Miscellaneous,CHRY,60,120,0.0,60.0,Paid,2017-08-26 00:00:00,DETR,,5182585700,00131,"10000 w ohare e lot, chicago, il",60666,41.978588886861104,-87.88026149197977
1207,1207,9191900902,2017-06-10 09:47:00,1050 W NORTH SHORE AVE,2e86a823dcaa3bf057c0fb835def27d5b43ad056f1720a5d8251d9b75d2a27da,IL,PAS,606264665.0,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,498,DOF,CHRY,60,120,0.0,60.0,Paid,2017-07-11 00:00:00,VIOL,,5183277180,664,"1000 w north shore ave, chicago, il",60626,42.00376648600596,-87.65778013780367
1208,1208,9191773970,2017-06-10 09:47:00,1507 N HONORE ST,6d75240eeb3a3aa4bc35671b603fc33b4a39dc14d92676bd992d4ad4ffcb7f62,IL,PAS,,0964190A,EXP. METER NON-CENTRAL BUSINESS DISTRICT,729,Miscellaneous,ACUR,50,100,0.0,50.0,Paid,2017-06-12 00:00:00,,,0,1253,"1500 n honore st, chicago, il",60622,41.90876273165557,-87.67462218754115
1209,1209,9191887262,2017-06-10 09:47:00,317 E HURON,359e21948fc418ab7f54c6f6aa524f139fda577333d98677e37770543a90a0c1,IL,PAS,60613.0,0964125B,"NO CITY STICKER VEHICLE UNDER/EQUAL TO 16,000 LBS.",502,DOF,TOYT,200,400,488.0,0.0,Notice,2017-06-15 00:00:00,FINL,,5205848150,1576,"300 e huron, chicago, il",60611,41.8949785434244,-87.61951741326678
1210,1210,9191931496,2017-06-10 09:47:00,4419 W WRIGHTWOOD,603e09c12c607a2ecfdc8062d4120edd10b2f5499d76fb4cc5d7a8ec73f9e04d,IL,,,0976160A,REAR AND FRONT PLATE REQUIRED,498,DOF,HOND,60,120,60.0,0.0,Define,2017-06-12 00:00:00,,,0,638,"4400 w wrightwood, chicago, il",60639,41.92823112584468,-87.73715092140503
