,ticket_number,issue_date,violation_location,license_plate_number,license_plate_state,license_plate_type,zipcode,violation_code,violation_description,unit,unit_description,vehicle_make,fine_level1_amount,fine_level2_amount,current_amount_due,total_payments,ticket_queue,ticket_queue_date,notice_level,hearing_disposition,notice_number,officer,address,new_zipcodes,latitudes,longitudes
7410,9191902295,2017-06-09 21:09:00,2447 W DEVON,d9a6c4d5fc233314aedfef11ac33c5b64a5e2406bcd54d2ace9d4825fce2c2cd,IL,PAS,60563,0976160D,NONCOMPLIANT PLATE(S),502,DOF,HOND,60,120,0.0,60.0,Paid,2017-06-16 00:00:00,,,5205850930,1251,"2400 w devon, chicago, il",60659,41.99769152120741,-87.69173022300768
7411,9191776784,2017-06-09 21:09:00,2209 N HALSTED ST,f7ef60b80439dccbe006e6096d2a9786da88976f48eef02d4bfd990a8722c64b,IL,PAS,60616,0964140B,PARK OR STAND IN BUS/TAXI/CARRIAGE STAND,502,DOF,JEEP,100,200,0.0,200.0,Paid,2017-09-24 00:00:00,FINL,,5204273860,1619,"2200 n halsted st, chicago, il",60614,41.92211770191585,-87.64862461515398
7412,9191910207,2017-06-09 21:09:00,1404 W CORNELIA,b459550156fa17c4a5e56f6c045a16ba837d29dbe103c518ed99993294ece49e,IL,PAS,601103441,0964190A,EXP. METER NON-CENTRAL BUSINESS DISTRICT,502,DOF,INFI,50,100,122.0,0.0,Notice,2017-06-15 00:00:00,FINL,,5181035840,1393,"1400 w cornelia, chicago, il",60657,41.945323831472805,-87.66420761049093
7413,9191902296,2017-06-09 21:10:00,2443 W DEVON,5d57b5cebd8eb25112a0c244beacb9616547d686d0001175e1c310ed44adaa0d,WI,PAS,531548342,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,502,DOF,HOND,60,120,0.0,120.0,Paid,2017-10-05 00:00:00,FINL,,5205850940,1251,"2400 w devon, chicago, il",60659,41.99764715642426,-87.69136998371785
7414,9191903068,2017-06-09 21:10:00,203 E OHIO ST,3a3cd936c36a9525e338aef6b63b8c87abf79a9af2d890f7b4b3222545e198c4,IL,PAS,606373802,0964125B,"NO CITY STICKER VEHICLE UNDER/EQUAL TO 16,000 LBS.",502,DOF,FORD,200,400,0.0,200.0,Paid,2017-06-28 00:00:00,VIOL,,5174592260,1529,"200 e ohio st, chicago, il",60611,41.89249493689789,-87.62253723260537
7415,9191899113,2017-06-09 21:10:00,358 W ONTARIO ST,73ce936bf4c6092f55209e3ae9f9c9805a0e512969e3d08c0c7a84d4e7d91a41,WY,PAS,,0964190B,EXPIRED METER CENTRAL BUSINESS DISTRICT,502,DOF,FORD,65,130,65.0,0.0,Define,2017-06-12 00:00:00,,,0,1511,"300 w ontario st, chicago, il",60654,41.89315746047075,-87.63797177699232
7416,9191902008,2017-06-09 21:10:00,3552 N SOUTHPORT AV,0bf0991be6091483e7170d6cdbf533d8b473cea3c8bcd0aa24b904f853eeacc4,AZ,PAS,,0964190A,EXP. METER NON-CENTRAL BUSINESS DISTRICT,502,DOF,HYUN,50,100,0.0,50.0,Paid,2017-06-12 00:00:00,,,0,830,"3500 n southport av, chicago, il",60657,41.946730910352585,-87.66404743591647
7417,9191910208,2017-06-09 21:10:00,1404 W CORNELIA,b459550156fa17c4a5e56f6c045a16ba837d29dbe103c518ed99993294ece49e,IL,PAS,601103441,0964125B,"NO CITY STICKER VEHICLE UNDER/EQUAL TO 16,000 LBS.",502,DOF,INFI,200,400,488.0,0.0,Notice,2017-06-15 00:00:00,FINL,,5181035840,1393,"1400 w cornelia, chicago, il",60657,41.945323831472805,-87.66420761049093
7418,9191902446,2017-06-09 21:10:00,2245 W DEVON AV,fa8c282d121cb8de928196f2041981d7edc0b9d63a2744669f91251e6aac1aa3,WI,PAS,53151,0964190A,EXP. METER NON-CENTRAL BUSINESS DISTRICT,502,DOF,TOYT,50,100,0.0,50.0,Paid,2017-06-22 00:00:00,VIOL,,5205851120,1126,"2200 w devon av, chicago, il",60659,41.99778152120741,-87.68678022300767
7419,68142166,2017-06-09 21:11:00,1642 N KIMBALL,97ac136a1077f167ec48c7f05de6881ddbfd4052d2634b1026577078b8311e46,IL,PAS,60647,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,14,CPD,TOYT,60,120,0.0,146.4,Paid,2018-01-31 00:00:00,SEIZ,,5019834130,10475,"1600 n kimball, chicago, il",60647,41.911405910352585,-87.71176736320594
7420,9191599171,2017-06-09 21:11:00,708 W WELLINGTON AV,89f7d1d8630fdc4035664d30793c2718ab5173164deb32600a10efd285def604,IL,PAS,604651726,0964190A,EXP. METER NON-CENTRAL BUSINESS DISTRICT,729,Miscellaneous,HOND,50,100,0.0,50.0,Paid,2017-06-20 00:00:00,VIOL,,5203628760,1398,"700 w wellington av, chicago, il",60657,41.93648248600596,-87.64731394463038
7421,9191901148,2017-06-09 21:11:00,1401 S WABASH,6003d74be126a3b183acf89b20a916d6cb3f497ffbde0890a0702cd73e720ee6,IL,PAS,604651414,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,502,DOF,NISS,60,120,0.0,0.0,Dismissed,2017-09-22 00:00:00,,Not Liable,5190396770,1565,"1400 s wabash, chicago, il",60605,41.86385952844941,-87.62568409293696
7422,67861681,2017-06-09 21:11:00,335 E 47TH,259aa1879beaa014cdee57c185697ab3ca6eeec5ed428a01e340221d0f3f3b82,MO,PAS,63366,0964150B,PARKING/STANDING PROHIBITED ANYTIME,2,CPD,HYUN,75,150,0.0,75.0,Paid,2017-07-31 00:00:00,VIOL,,5206425710,12254,"300 e 47th, chicago, il",60653,41.809295314500254,-87.61829360879756
7423,9191368773,2017-06-09 21:11:00,2818 N BROADWAY ST,0896a2bfeb4b9ba3fc8b9117842fcb71498d47a8fa2831a2497ee75d1dec28b9,NM,PAS,87701,0964190A,EXP. METER NON-CENTRAL BUSINESS DISTRICT,729,Miscellaneous,HYUN,50,100,122.0,0.0,Notice,2017-06-21 00:00:00,SEIZ,,5205906470,1392,"2800 n broadway st, chicago, il",60657,41.93337975582062,-87.64483371791937
7424,9191902297,2017-06-09 21:12:00,2443 W DEVON AV,5d57b5cebd8eb25112a0c244beacb9616547d686d0001175e1c310ed44adaa0d,WI,PAS,531548342,0964190A,EXP. METER NON-CENTRAL BUSINESS DISTRICT,502,DOF,HOND,50,100,0.0,100.0,Paid,2017-10-05 00:00:00,FINL,,5205850940,1251,"2400 w devon av, chicago, il",60659,41.99764715642426,-87.69136998371785
7425,9191902009,2017-06-09 21:12:00,3542 N SOUTHPORT AV,8e4512e2c98c7a16fd26387b014088baa4b6075559903f376e306df2f2715408,TX,PAS,75081,0964190A,EXP. METER NON-CENTRAL BUSINESS DISTRICT,502,DOF,LEXU,50,100,0.0,50.0,Paid,2017-06-19 00:00:00,,,0,830,"3500 n southport av, chicago, il",60657,41.94649691035258,-87.66403843591647
7426,67631047,2017-06-09 21:12:00,4901 N BERNARD,4c08c44a7de3dacd625808e554ad3d2e8b8d7425b90f1b1695552026fa33edc0,IL,PAS,606254656,0964150B,PARKING/STANDING PROHIBITED ANYTIME,17,CPD,HOND,75,150,75.0,0.0,Define,2017-06-19 00:00:00,,,0,12441,"4900 n bernard, chicago, il",60625,41.970262019767134,-87.71458680639896
7427,9191776785,2017-06-09 21:12:00,2022 N HALSTED ST,8b6a46cee5b41525efcbf39b3a2eb03d5c18a8bc724dcc9290e6623b2dcfea8c,IL,PAS,,0964190A,EXP. METER NON-CENTRAL BUSINESS DISTRICT,502,DOF,KIA,50,100,0.0,50.0,Paid,2017-06-12 00:00:00,,,0,1619,"2000 n halsted st, chicago, il",60614,41.91890316180968,-87.64857838484602
7428,9191887239,2017-06-09 21:13:00,1815 S ALLPORT,b1da14bea71e1384d6f8703151c714ad40587790698192b35ddc92d3fa1c7b32,IL,PAS,,0964090E,RESIDENTIAL PERMIT PARKING,502,DOF,VOLV,75,150,0.0,75.0,Paid,2017-06-12 00:00:00,,,0,1606,"1800 s allport, chicago, il",60608,41.85762088425663,-87.65755396516309
7429,9191926679,2017-06-09 21:13:00,3032 N KENMORE,fcf6cb247024ae990fa62f71b6526e9f48d8d45d3d287932f840ad08461731cd,IL,PAS,600892125,0964090E,RESIDENTIAL PERMIT PARKING,502,DOF,CHRY,75,150,183.0,0.0,Notice,2017-06-15 00:00:00,FINL,,5204849390,1626,"3000 n kenmore, chicago, il",60657,41.93725454954125,-87.65525885209743
7430,9191821580,2017-06-09 21:13:00,316 W HUBBARD ST,201a119083cfc8855f9395cada30fb643c8497c218154de8e60ae4c91811ac76,IL,PAS,604402668,0964190B,EXPIRED METER CENTRAL BUSINESS DISTRICT,729,Miscellaneous,HOND,65,130,0.0,65.0,Paid,2017-06-17 00:00:00,,,5181037820,1485,"300 w hubbard st, chicago, il",60654,41.890016455885686,-87.63622678977218
7431,9191903069,2017-06-09 21:13:00,228 E OHIO ST,d04dcfecf2f18a2912a3fde20465eb737cdf6b5712b286fc9a27709fc08a800b,IL,PAS,606171246,0964190B,EXPIRED METER CENTRAL BUSINESS DISTRICT,502,DOF,FORD,65,130,-21.68,86.68,Paid,2017-08-04 00:00:00,DETR,,5206420730,1529,"200 e ohio st, chicago, il",60611,41.892659047016835,-87.62150383973163
7432,9191902298,2017-06-09 21:13:00,2433 W DEVON,a9bd58ec683e4f393f7a9168dac50e4ffc7d7ddbc3c28c3897d3561f7c89ed82,IL,PAS,60106,0964150B,PARKING/STANDING PROHIBITED ANYTIME,502,DOF,TOYT,75,150,0.0,75.0,Paid,2017-07-11 00:00:00,VIOL,,5205189090,1251,"2400 w devon, chicago, il",60659,41.99770052120741,-87.69130272300768
7433,9191902447,2017-06-09 21:13:00,2245 W DEVON AV,1bf1d12bf4b00aff77bd423eda8683ef237dfd08437c5c726e64b121ca5d9300,IL,PAS,60423,0964190A,EXP. METER NON-CENTRAL BUSINESS DISTRICT,502,DOF,HOND,50,100,0.0,50.0,Paid,2017-06-27 00:00:00,VIOL,,5205895200,1126,"2200 w devon av, chicago, il",60659,41.99778152120741,-87.68678022300767
7434,9191902299,2017-06-09 21:14:00,6359 N ARTESIAN,8def1bc22bf6a3cea87e5d8968226954b0e2c34e496c101b5b4b85742c823fe0,IL,PAS,600531032,0964100A,WITHIN 15' OF FIRE HYDRANT,502,DOF,HOND,150,300,0.0,150.0,Paid,2017-06-27 00:00:00,VIOL,,5182648650,1251,"6300 n artesian, chicago, il",60659,41.9969676252483,-87.69102166497402
7435,9191903070,2017-06-09 21:15:00,230 E OHIO ST,874168bce7c29acae4c9eafd4f806adf9eb9f8da2ea62108fbee09f8fe0bed0d,IL,PAS,70068,0964190B,EXPIRED METER CENTRAL BUSINESS DISTRICT,502,DOF,KIA,65,130,158.6,0.0,Notice,2017-06-12 00:00:00,FINL,,5206151690,1529,"200 e ohio st, chicago, il",60611,41.89260051875454,-87.62161436081135
7436,67906738,2017-06-09 21:15:00,6709 S RHODES,7fe30b883443674c7757b38bb62bdda7dd152b1109d0ddbbcc9be7d1cf641f3e,IL,PAS,606282102,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,3,CPD,CHEV,60,120,146.4,0.0,Notice,2017-06-29 00:00:00,SEIZ,,5201568770,16360,"6700 s rhodes, chicago, il",60637,41.77270875437128,-87.61176714790255
7437,67573890,2017-06-09 21:15:00,2540 E 95TH S,603e09c12c607a2ecfdc8062d4120edd10b2f5499d76fb4cc5d7a8ec73f9e04d,WI,PAS,,0980080A,PARK VEHICLE SOLE PURPOSE OF DISPLAYING FOR SALE,4,CPD,CHEV,100,200,100.0,0.0,Define,2017-06-19 00:00:00,,,0,19426,"2500 e 95th s, chicago, il",60617,41.72271557631354,-87.56272324910077
7438,67573892,2017-06-09 21:15:00,2540 E 95TH S,603e09c12c607a2ecfdc8062d4120edd10b2f5499d76fb4cc5d7a8ec73f9e04d,WI,PAS,,0976160A,REAR AND FRONT PLATE REQUIRED,4,CPD,CHEV,60,120,60.0,0.0,Define,2017-06-19 00:00:00,,,0,19426,"2500 e 95th s, chicago, il",60617,41.72271557631354,-87.56272324910077
7439,67573891,2017-06-09 21:15:00,2540 E 95TH ST,603e09c12c607a2ecfdc8062d4120edd10b2f5499d76fb4cc5d7a8ec73f9e04d,WI,PAS,,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,4,CPD,CHEV,60,120,60.0,0.0,Define,2017-06-19 00:00:00,,,0,19426,"2500 e 95th st, chicago, il",60617,41.72271557631354,-87.56272324910077
7440,9191897741,2017-06-09 21:15:00,3473 N CLARK,b746afbd170b8bd42087376f63c30774cb2567384e7771e8d32a31f035d1cf0e,IL,PAS,600146002,0964080B,NO STANDING/PARKING TIME RESTRICTED,502,DOF,VOLK,100,200,244.0,0.0,Notice,2017-06-15 00:00:00,FINL,,5184680310,1109,"3400 n clark, chicago, il",60657,41.945383204281775,-87.65501546306781
7441,9191926680,2017-06-09 21:15:00,3028 N KENMORE,780b5b6643295f2b8d095b4d2a17b9289eb1f83c6602218554cd5d02c3cd173b,OH,PAS,30339,0964090E,RESIDENTIAL PERMIT PARKING,502,DOF,TOYT,75,150,0.0,75.0,Paid,2017-08-23 00:00:00,DETR,,5195836440,1626,"3000 n kenmore, chicago, il",60657,41.93676854954123,-87.655238862629
7442,9191902300,2017-06-09 21:16:00,2419 W DEVON,54bb3061df3b23cf6c96763bcb090791edb34ddec674ee6a857300e844f172b7,IL,PAS,606454967,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,502,DOF,HOND,60,120,0.0,60.0,Paid,2017-07-26 00:00:00,DETR,,5200885920,1251,"2400 w devon, chicago, il",60659,41.997707488458815,-87.6907209970858
7443,9191901149,2017-06-09 21:16:00,1440 S WABASH,96d277da3c0ffe98f889abf3932b8accd2faccba51aa328f73254eb9b68c8a14,IL,PAS,606194385,0964190A,EXP. METER NON-CENTRAL BUSINESS DISTRICT,502,DOF,NISS,50,100,0.0,0.0,Dismissed,2017-09-14 00:00:00,,Not Liable,5116614810,1565,"1400 s wabash, chicago, il",60605,41.86254558090485,-87.62574735267435
7444,64525830,2017-06-09 21:16:00,6859 S ASHLAND,116db12e0c5221a60f94bcd7a1d58e5aaae860e87688ea42cb94e0aeab2a94a9,IL,PAS,604116615,0964140B,PARK OR STAND IN BUS/TAXI/CARRIAGE STAND,7,CPD,CHEV,100,200,244.0,0.0,Notice,2017-06-22 00:00:00,DLS,,5013629450,9420,"6800 s ashland, chicago, il",60636,41.76900956402756,-87.66386146579501
7445,9191758770,2017-06-09 21:16:00,1016 N DEARBORN ST,900fc19f42c093cd4fdb1c1ea2759dc83e2a45d137d392ada87016fa4941d29c,IL,PAS,605638847,0964190B,EXPIRED METER CENTRAL BUSINESS DISTRICT,502,DOF,INFI,65,130,0.0,65.0,Paid,2017-07-21 00:00:00,VIOL,,5205845030,1462,"1000 n dearborn st, chicago, il",60610,41.9011909103526,-87.62993838874117
7446,67732591,2017-06-09 21:16:00,9819 S CALUMET,18837c0584384bab39d010b81efeef7065678a40b4429de8be3963e001dbe63a,IL,PAS,601554015,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,5,CPD,LNDR,60,120,0.0,60.0,Paid,2017-07-05 00:00:00,,,5148015270,14795,"9800 s calumet, chicago, il",60628,41.71577492200936,-87.61515467343779
7447,67843744,2017-06-09 21:17:00,1855 W TAYLOR,848eaacb1bb5f1b278f25f9d4b091fd042d5efdf55ab823f7b8f53433e51e879,IL,PAS,,0964150B,PARKING/STANDING PROHIBITED ANYTIME,496,Miscellaneous,GMC,75,150,0.0,75.0,Paid,2017-06-26 00:00:00,,,0,737,"1800 w taylor, chicago, il",60612,41.869106461357106,-87.67276286611576
7448,68103997,2017-06-09 21:17:00,816 W WASHINGTON,456ca211cb012cc9122c10ee7da0f309f078ed38a29a194966417ca10637ea57,IL,PAS,603051939,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,211,CPD-Other,TOYT,60,120,0.0,60.0,Paid,2017-08-17 00:00:00,DETR,,5143474800,15847,"800 w washington, chicago, il",60607,41.883218697174634,-87.64803957548017
7449,68103324,2017-06-09 21:17:00,611 S COLUMBUS,2d397b3055143e74d027d4daf7bc512590f052f9dea1a00b684f5ec7caa5bc45,IL,PAS,605021355,0976160A,REAR AND FRONT PLATE REQUIRED,211,CPD-Other,AUDI,60,120,0.0,60.0,Paid,2017-08-17 00:00:00,DETR,,5204317400,10111,"600 s columbus, chicago, il",60605,41.874223800197974,-87.62052798714875
7450,9191899114,2017-06-09 21:17:00,651 N FRANKLIN ST,1a1232ce0c193fcd6060eecb6de1e67c0163c835bc71b3749c1aed5d6f02ef83,IL,PAS,606153431,0964080B,NO STANDING/PARKING TIME RESTRICTED,502,DOF,NISS,100,200,244.0,0.0,Notice,2017-06-15 00:00:00,FINL,,5181972630,1511,"600 n franklin st, chicago, il",60654,41.893800517671956,-87.63556960464429
7451,9191903071,2017-06-09 21:17:00,236 E OHIO ST,48998e33dcc197453b65a7614df90066c9991a93def74eb9c66657aa7baa6287,IL,PAS,60609,0964190B,EXPIRED METER CENTRAL BUSINESS DISTRICT,502,DOF,NISS,65,130,0.0,158.6,Paid,2017-12-07 00:00:00,SEIZ,,5205065100,1529,"200 e ohio st, chicago, il",60611,41.89266233290479,-87.62118264418318
7452,9191902301,2017-06-09 21:17:00,2417 W DEVON AV,db1819bbc0b3c2fab6a3e37d376bbe74d9ddbeca207501d99bbd79b15d80c009,IL,PAS,60482,0964190A,EXP. METER NON-CENTRAL BUSINESS DISTRICT,502,DOF,NISS,50,100,0.0,50.0,Paid,2017-06-15 00:00:00,,,5205850950,1251,"2400 w devon av, chicago, il",60659,41.99765665272108,-87.69071139077782
7453,9191897742,2017-06-09 21:18:00,3473 N CLARK,3f71a7da5b0a55d9806c0c1307ebfe40123135d22d59cf415bf143fd67788f38,IL,PAS,604733220,0964080B,NO STANDING/PARKING TIME RESTRICTED,502,DOF,JEEP,100,200,0.0,200.0,Paid,2017-10-23 00:00:00,FINL,,5187463500,1109,"3400 n clark, chicago, il",60657,41.945383204281775,-87.65501546306781
7454,9191897997,2017-06-09 21:18:00,1740 W CHICAGO AV,b7deb8b81b5de755faa108bc2b26a782f64e76584d01e5624c5583839613c221,IL,PAS,605062827,0964190A,EXP. METER NON-CENTRAL BUSINESS DISTRICT,502,DOF,HOND,50,100,0.0,122.0,Paid,2017-12-26 00:00:00,FINL,,5191857870,1613,"1700 w chicago av, chicago, il",60622,41.896046460470735,-87.67128119608748
7455,9191887240,2017-06-09 21:18:00,1210 W 18TH ST,f4de91782da6b5ea3dcf5f1f1aec17747cbe51525375ea22cb58175bab6d34ea,IL,PAS,60153,0964190A,EXP. METER NON-CENTRAL BUSINESS DISTRICT,502,DOF,TOYT,50,100,0.0,50.0,Paid,2017-06-16 00:00:00,,,5203263440,1606,"1200 w 18th st, chicago, il",60608,41.85801472688076,-87.65695657562692
7456,9191599172,2017-06-09 21:18:00,3048 N HALSTED ST,1f455248fcc2dcca759c96b0a3827ea0c7678edc4fc7a80970c324e3b611fc0d,IN,PAS,,0964190A,EXP. METER NON-CENTRAL BUSINESS DISTRICT,729,Miscellaneous,BUIC,50,100,0.0,0.0,Dismissed,2017-10-01 00:00:00,,,0,1398,"3000 n halsted st, chicago, il",60657,41.93758542040585,-87.64924388572994
7457,9191901150,2017-06-09 21:18:00,1442 S WABASH,542dcbf29bcc1f05531c289100410eed20d740904a75dfd0c00dcc40b0c22f8b,CA,PAS,,0964190A,EXP. METER NON-CENTRAL BUSINESS DISTRICT,502,DOF,NISS,50,100,50.0,0.0,Define,2017-06-12 00:00:00,,,0,1565,"1400 s wabash, chicago, il",60605,41.862857548674434,-87.62577217311707
7458,67687871,2017-06-09 21:19:00,2843 W POLK,d668444c91075af9ed11dfe0e6f792177a588471f975d545567a25abe69bb0d1,IL,PAS,606194409,0964110A,DOUBLE PARKING OR STANDING,11,CPD,HYUN,100,200,0.0,234.0,Paid,2017-12-08 00:00:00,SEIZ,,5014566540,3131,"2800 w polk, chicago, il",60612,41.871014488458826,-87.69772333236193
7459,9191758771,2017-06-09 21:19:00,1012 N DEARBORN ST,1cbda27f3d52a92c83f9db5f4cafd9bd3b5007cf77abe4b7ffa438b5bcca39ce,IL,PAS,600771350,0964190B,EXPIRED METER CENTRAL BUSINESS DISTRICT,502,DOF,JEEP,65,130,0.0,65.0,Paid,2017-08-17 00:00:00,DETR,,5185149260,1462,"1000 n dearborn st, chicago, il",60610,41.900781517016604,-87.62994445007187
7460,9191899115,2017-06-09 21:19:00,669 N FRANKLIN ST,e46a82387fdcda9aaee73b6a11e80265e2855b834e1101cb946d0cdd4a7d9436,IL,PAS,606084303,0964190B,EXPIRED METER CENTRAL BUSINESS DISTRICT,502,DOF,AUDI,65,130,0.0,65.0,Paid,2017-06-27 00:00:00,VIOL,,5189171800,1511,"600 n franklin st, chicago, il",60654,41.89420491502458,-87.63557469164857
7461,9191902302,2017-06-09 21:19:00,2409 W DEVON,a8d5031401cdfd7310a7753f4f6d97ef3903fff4bee4d736a75a2e3f413694af,IL,PAS,606453101,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,502,DOF,NISS,60,120,0.0,120.0,Paid,2017-10-25 00:00:00,FINL,,5191180750,1251,"2400 w devon, chicago, il",60659,41.99765810542524,-87.69032510542522
7462,9191791528,2017-06-09 21:19:00,3547 N RETA,273ff6ee9d1f98c3fc94ec3c76251cae85d4e65752927dad1225687075946c7d,IL,TRK,60657,0976160D,NONCOMPLIANT PLATE(S),502,DOF,CHEV,60,120,0.0,60.0,Paid,2017-09-13 00:00:00,DETR,,5205828570,1594,"3500 n reta, chicago, il",60657,41.94683086372555,-87.6506345385483
7463,67858396,2017-06-09 21:20:00,5210 S STATE ST,a07a8d2a2c39e89ff900b44f926f109ec6aa178e8afa9b8510dd077f7f132a40,IL,PAS,234620000,0964125B,"NO CITY STICKER VEHICLE UNDER/EQUAL TO 16,000 LBS.",2,CPD,CHEV,200,400,0.0,0.0,Dismissed,2017-06-22 00:00:00,,,5044442070,11457,"5200 s state st, chicago, il",60609,41.799701875179494,-87.62588540923018
7464,68220351,2017-06-09 21:20:00,1419 N MAPLEWOOD,aa5de8121c1135234169490ce2574a06aff2b0f015b32e6012f9ba0206a8a64f,IL,TMP,60922,0964125B,"NO CITY STICKER VEHICLE UNDER/EQUAL TO 16,000 LBS.",14,CPD,LINC,200,400,200.0,0.0,Define,2017-06-15 00:00:00,,,0,19412,"1400 n maplewood, chicago, il",60622,41.90699675382312,-87.69075708137285
7465,9191903072,2017-06-09 21:20:00,240 E OHIO ST,45af646786f54d6bf1f9898c5e8c6a46e15c4d1958bcd77d8ee73d9aa259e146,IL,PAS,601622212,0964190B,EXPIRED METER CENTRAL BUSINESS DISTRICT,502,DOF,CHEV,65,130,0.0,65.0,Paid,2017-06-29 00:00:00,VIOL,,5195120410,1529,"200 e ohio st, chicago, il",60611,41.89266397584878,-87.62102204640895
7466,9191919857,2017-06-09 21:20:00,40 E 8TH ST,c6f875159f2ae6d7b9340f071943794427ba54f390c8f2d4c9a96db26c22aa3b,OK,PAS,730126902,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,502,DOF,BMW,60,120,146.4,0.0,Notice,2017-06-22 00:00:00,FINL,,5205998840,1628,"1 e 8th st, chicago, il",60605,41.8718951389059,-87.62622473660396
7467,9191897998,2017-06-09 21:21:00,1744 W CHICAGO AV,38fd02f213ed3cfc3227616744d50b14c97e4ad7b7172d20df0b81b03f52b0ac,IL,PAS,,0964190A,EXP. METER NON-CENTRAL BUSINESS DISTRICT,502,DOF,HYUN,50,100,0.0,50.0,Paid,2017-06-13 00:00:00,,,0,1613,"1700 w chicago av, chicago, il",60622,41.89609616857065,-87.67123915212711
7468,9191897743,2017-06-09 21:21:00,3465 N CLARK,1dde8cd2da8c6857a31631172766547643d02f1a5f1df436ed6c9bda7a480863,IL,PAS,,0964080B,NO STANDING/PARKING TIME RESTRICTED,502,DOF,MERZ,100,200,0.0,100.0,Paid,2017-06-12 00:00:00,,,0,1109,"3400 n clark, chicago, il",60657,41.94520426256561,-87.65486845585446
7469,9191899116,2017-06-09 21:21:00,660 N FRANKLIN ST,9c143e3310ae9d8071034032e190e5ddd838eed09974e73b0ff1fc2925074a0d,IL,PAS,60644,0964150B,PARKING/STANDING PROHIBITED ANYTIME,502,DOF,CHEV,75,150,183.0,0.0,Notice,2017-06-12 00:00:00,FINL,,5176654460,1511,"600 n franklin st, chicago, il",60654,41.89406865102069,-87.63568496055294
7470,67534216,2017-06-09 21:22:00,3132 W NORTH,0794b1f751cd1a92d15e84d10c23699dd45e44c54192dd826ab0ff5bf8e7ea0c,IL,PAS,,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,25,CPD,TOYT,60,120,60.0,0.0,Define,2017-06-19 00:00:00,,,0,6620,"3100 w north, chicago, il",60647,41.910162504327836,-87.7058235
7471,9191897999,2017-06-09 21:22:00,1744 W CHICAGO AV,38fd02f213ed3cfc3227616744d50b14c97e4ad7b7172d20df0b81b03f52b0ac,IL,PAS,,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,502,DOF,HYUN,60,120,0.0,60.0,Paid,2017-06-13 00:00:00,,,0,1613,"1700 w chicago av, chicago, il",60622,41.89609616857065,-87.67123915212711
7472,9191910209,2017-06-09 21:22:00,3712 N SOUTHPORT AV,58201482d2928c0dd8f26fbe5b96b37a064950f1329e8534406cce90e2850b42,IL,PAS,606151636,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,502,DOF,FORD,60,120,78.9,41.1,Notice,2017-06-15 00:00:00,SEIZ,,5163357000,1393,"3700 n southport av, chicago, il",60613,41.94933224562871,-87.66413046866505
7473,9191899117,2017-06-09 21:22:00,669 N FRANKLIN ST,4800b43df42cabc7e5e212742693878e5cbd510c94e5cba0e9161f8a9b3bc77c,IL,PAS,605633062,0964190B,EXPIRED METER CENTRAL BUSINESS DISTRICT,502,DOF,CHEV,65,130,0.0,65.0,Paid,2017-08-01 00:00:00,DETR,,5200633870,1511,"600 n franklin st, chicago, il",60654,41.89420491502458,-87.63557469164857
7474,67936834,2017-06-09 21:23:00,725 S SPAULDING,ff4252899031969ae4e96de8958296df935f202271612747268b8095ee76e8e8,IL,PAS,606244128,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,11,CPD,JEEP,60,120,146.4,0.0,Notice,2017-06-22 00:00:00,DLS,,5023001430,13032,"700 s spaulding, chicago, il",60624,41.87201944817586,-87.70821027946882
7475,9191910210,2017-06-09 21:23:00,3712 N SOUTHPORT AV,58201482d2928c0dd8f26fbe5b96b37a064950f1329e8534406cce90e2850b42,IL,PAS,606151636,0964190A,EXP. METER NON-CENTRAL BUSINESS DISTRICT,502,DOF,FORD,50,100,100.0,0.0,Notice,2017-06-15 00:00:00,SEIZ,,5163357000,1393,"3700 n southport av, chicago, il",60613,41.94933224562871,-87.66413046866505
7476,9191901151,2017-06-09 21:23:00,1338 S WABASH,1a2750582401e5edda6616b05db550e2e6c620dc94803827409e03a60cb2d091,CO,PAS,80910,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,502,DOF,MITS,60,120,146.4,0.0,Notice,2017-06-21 00:00:00,SEIZ,,5121644680,1565,"1300 s wabash, chicago, il",60605,41.86439899417161,-87.62577989205938
7477,67936835,2017-06-09 21:23:00,725 S SPAULDING,ff4252899031969ae4e96de8958296df935f202271612747268b8095ee76e8e8,IL,PAS,606244128,0964125B,"NO CITY STICKER VEHICLE UNDER/EQUAL TO 16,000 LBS.",11,CPD,JEEP,200,400,488.0,0.0,Notice,2017-06-22 00:00:00,DLS,,5023001430,13032,"700 s spaulding, chicago, il",60624,41.87201944817586,-87.70821027946882
